"id" "treatment"
"8505" 29987 "E2"
"8506" 29992 "Akt knockout"
"8507" 29997 "E2"
"8508" 29997 "Both"
"8509" 30000 "E2"
"8510" 30000 "Both"
"8511" 30002 "Both"
"8512" 30004 "E2"
"8513" 30005 "E2"
"8514" 30005 "Both"
"8515" 30006 "E2"
"8516" 30007 "E2"
"8517" 30007 "Both"
"8518" 30008 "E2"
"8519" 30008 "Akt knockout"
"8520" 30008 "Both"
"8521" 30012 "Akt knockout"
"8522" 30012 "Both"
"8523" 30014 "Akt knockout"
"8524" 30018 "E2"
"8525" 30018 "Akt knockout"
"8526" 30018 "Both"
"8527" 30021 "Akt knockout"
"8528" 30021 "Both"
"8529" 30022 "Both"
"8530" 30024 "Akt knockout"
"8531" 30029 "E2"
"8532" 30029 "Both"
"8533" 30030 "Akt knockout"
"8534" 30035 "E2"
"8535" 30035 "Akt knockout"
"8536" 30035 "Both"
"8537" 30037 "E2"
"8538" 30038 "E2"
"8539" 30038 "Both"
"8540" 30039 "Both"
"8541" 30046 "Akt knockout"
"8542" 30048 "Both"
"8543" 30049 "Akt knockout"
"8544" 30051 "E2"
"8545" 30051 "Both"
"8546" 30053 "Akt knockout"
"8547" 30053 "Both"
"8548" 30058 "E2"
"8549" 30058 "Both"
"8550" 30059 "E2"
"8551" 30059 "Akt knockout"
"8552" 30059 "Both"
"8553" 30064 "E2"
"8554" 30064 "Both"
"8555" 30066 "E2"
"8556" 30066 "Akt knockout"
"8557" 30066 "Both"
"8558" 30070 "Akt knockout"
"8559" 30070 "Both"
"8560" 30073 "Both"
"8561" 30074 "E2"
"8562" 30074 "Akt knockout"
"8563" 30074 "Both"
"8564" 30078 "E2"
"8565" 30078 "Both"
"8566" 30079 "Both"
"8567" 30081 "E2"
"8568" 30081 "Both"
"8569" 30082 "Akt knockout"
"8570" 30083 "Akt knockout"
"8571" 30087 "E2"
"8572" 30089 "Akt knockout"
"8573" 30094 "Akt knockout"
"8574" 30100 "E2"
"8575" 30100 "Both"
"8576" 30116 "E2"
"8577" 30122 "E2"
"8578" 30122 "Both"
"8579" 30124 "Akt knockout"
"8580" 30126 "Both"
"8581" 30128 "E2"
"8582" 30128 "Both"
"8583" 30129 "E2"
"8584" 30129 "Akt knockout"
"8585" 30131 "Akt knockout"
"8586" 30138 "E2"
"8587" 30138 "Akt knockout"
"8588" 30138 "Both"
"8589" 30142 "E2"
"8590" 30142 "Both"
"8591" 30145 "E2"
"8592" 30145 "Akt knockout"
"8593" 30145 "Both"
"8594" 30147 "Both"
"8595" 30149 "E2"
"8596" 30149 "Both"
"8597" 30150 "Akt knockout"
"8598" 30153 "Both"
"8599" 30154 "E2"
"8600" 30154 "Both"
"8601" 30162 "Both"
"8602" 30163 "E2"
"8603" 30164 "Akt knockout"
"8604" 30167 "Both"
"8605" 30177 "E2"
"8606" 30177 "Both"
"8607" 30183 "E2"
"8608" 30183 "Akt knockout"
"8609" 30192 "E2"
"8610" 30192 "Both"
"8611" 30207 "Akt knockout"
"8612" 30208 "Akt knockout"
"8613" 30209 "E2"
"8614" 30209 "Akt knockout"
"8615" 30213 "E2"
"8616" 30213 "Both"
"8617" 30215 "Both"
"8618" 30216 "E2"
"8619" 30216 "Akt knockout"
"8620" 30217 "E2"
"8621" 30217 "Akt knockout"
"8622" 30217 "Both"
"8623" 30223 "Both"
"8624" 30226 "Akt knockout"
"8625" 30230 "E2"
"8626" 30230 "Both"
"8627" 30231 "Akt knockout"
"8628" 30240 "E2"
"8629" 30242 "Akt knockout"
"8630" 30243 "Akt knockout"
"8631" 30243 "Both"
"8632" 30248 "Both"
"8633" 30251 "Akt knockout"
"8634" 30252 "Both"
"8635" 30255 "E2"
"8636" 30258 "E2"
"8637" 30264 "E2"
"8638" 30264 "Both"
"8639" 30268 "E2"
"8640" 30268 "Both"
"8641" 30269 "E2"
"8642" 30269 "Both"
"8643" 30283 "Akt knockout"
"8644" 30283 "Both"
"8645" 30293 "E2"
"8646" 30293 "Both"
"8647" 30296 "E2"
"8648" 30296 "Both"
"8649" 30298 "E2"
"8650" 30298 "Both"
"8651" 30302 "Akt knockout"
"8652" 30315 "Akt knockout"
"8653" 30323 "E2"
"8654" 30323 "Both"
"8655" 30324 "Akt knockout"
"8656" 30328 "E2"
"8657" 30332 "Both"
"8658" 30345 "Both"
"8659" 30346 "Both"
"8660" 30347 "Akt knockout"
"8661" 30349 "Akt knockout"
"8662" 30349 "Both"
"8663" 30355 "E2"
"8664" 30357 "E2"
"8665" 30357 "Both"
"8666" 30360 "Both"
"8667" 30361 "E2"
"8668" 30362 "E2"
"8669" 30362 "Both"
"8670" 30363 "Akt knockout"
"8671" 30363 "Both"
"8672" 30378 "E2"
"8673" 30378 "Akt knockout"
"8674" 30378 "Both"
"8675" 30384 "Both"
"8676" 30390 "Akt knockout"
"8677" 30399 "E2"
"8678" 30399 "Both"
"8679" 30411 "E2"
"8680" 30411 "Both"
"8681" 30415 "E2"
"8682" 30424 "Both"
"8683" 30428 "E2"
"8684" 30429 "E2"
"8685" 30437 "Akt knockout"
"8686" 30441 "Akt knockout"
"8687" 30458 "E2"
"8688" 30461 "E2"
"8689" 30461 "Both"
"8690" 30463 "E2"
"8691" 30466 "Akt knockout"
"8692" 30468 "E2"
"8693" 30468 "Akt knockout"
"8694" 30468 "Both"
"8695" 30474 "Both"
"8696" 30477 "E2"
"8697" 30484 "Akt knockout"
"8698" 30488 "Akt knockout"
"8699" 30495 "E2"
"8700" 30496 "Akt knockout"
"8701" 30504 "E2"
"8702" 30504 "Akt knockout"
"8703" 30504 "Both"
"8704" 30505 "Both"
"8705" 30507 "Akt knockout"
"8706" 30517 "E2"
"8707" 30541 "Both"
"8708" 30546 "Both"
"8709" 30552 "Akt knockout"
"8710" 30558 "E2"
"8711" 30558 "Both"
"8712" 30559 "Akt knockout"
"8713" 30564 "E2"
"8714" 30578 "Akt knockout"
"8715" 30582 "Both"
"8716" 30583 "Both"
"8717" 30589 "E2"
"8718" 30589 "Both"
"8719" 30591 "Both"
"8720" 30599 "Akt knockout"
"8721" 30606 "E2"
"8722" 30619 "Akt knockout"
"8723" 30620 "E2"
"8724" 30620 "Both"
"8725" 30622 "E2"
"8726" 30622 "Both"
"8727" 30623 "Both"
"8728" 30628 "Both"
"8729" 30633 "Both"
"8730" 30634 "Akt knockout"
"8731" 30638 "Akt knockout"
"8732" 30648 "Akt knockout"
"8733" 30651 "E2"
"8734" 30651 "Akt knockout"
"8735" 30651 "Both"
"8736" 30657 "Both"
"8737" 30660 "Akt knockout"
"8738" 30680 "Both"
"8739" 30685 "Both"
"8740" 30691 "Both"
"8741" 30708 "E2"
"8742" 30708 "Both"
"8743" 30715 "E2"
"8744" 30719 "E2"
"8745" 30723 "Akt knockout"
"8746" 30741 "Both"
"8747" 30749 "E2"
"8748" 30749 "Akt knockout"
"8749" 30749 "Both"
"8750" 30753 "E2"
"8751" 30753 "Both"
"8752" 30754 "E2"
"8753" 30754 "Both"
"8754" 30755 "Akt knockout"
"8755" 30767 "E2"
"8756" 30767 "Both"
"8757" 30773 "Akt knockout"
"8758" 30773 "Both"
"8759" 30779 "Akt knockout"
"8760" 30779 "Both"
"8761" 30784 "Akt knockout"
"8762" 30785 "E2"
"8763" 30788 "Akt knockout"
"8764" 30788 "Both"
"8765" 30794 "Both"
"8766" 30796 "Akt knockout"
"8767" 30800 "E2"
"8768" 30800 "Akt knockout"
"8769" 30800 "Both"
"8770" 30802 "E2"
"8771" 30809 "Akt knockout"
"8772" 30809 "Both"
"8773" 30813 "Both"
"8774" 30822 "E2"
"8775" 30822 "Both"
"8776" 30828 "E2"
"8777" 30830 "Akt knockout"
"8778" 30831 "Akt knockout"
"8779" 30842 "Both"
"8780" 30857 "Both"
"8781" 30859 "Akt knockout"
"8782" 30864 "E2"
"8783" 30868 "E2"
"8784" 30868 "Both"
"8785" 30874 "Both"
"8786" 30875 "Both"
"8787" 30881 "E2"
"8788" 30882 "Akt knockout"
"8789" 30886 "Akt knockout"
"8790" 30889 "E2"
"8791" 30889 "Both"
"8792" 30894 "E2"
"8793" 30894 "Both"
"8794" 30898 "E2"
"8795" 30898 "Both"
"8796" 30901 "E2"
"8797" 30911 "E2"
"8798" 30911 "Akt knockout"
"8799" 30919 "E2"
"8800" 30925 "E2"
"8801" 30925 "Akt knockout"
"8802" 30925 "Both"
"8803" 30927 "E2"
"8804" 30927 "Both"
"8805" 30936 "E2"
"8806" 30939 "Akt knockout"
"8807" 30944 "Both"
"8808" 30964 "Both"
"8809" 30972 "Both"
"8810" 30974 "Akt knockout"
"8811" 30981 "E2"
"8812" 30988 "Akt knockout"
"8813" 30988 "Both"
"8814" 30989 "E2"
"8815" 30991 "E2"
"8816" 30991 "Both"
"8817" 30992 "Akt knockout"
"8818" 30992 "Both"
"8819" 30994 "Both"
"8820" 30999 "Both"
"8821" 31003 "E2"
"8822" 31014 "E2"
"8823" 31014 "Akt knockout"
"8824" 31027 "Akt knockout"
"8825" 31031 "Akt knockout"
"8826" 31035 "Both"
"8827" 31038 "Akt knockout"
"8828" 31038 "Both"
"8829" 31050 "Akt knockout"
"8830" 31056 "Both"
"8831" 31066 "Both"
"8832" 31070 "Akt knockout"
"8833" 31095 "E2"
"8834" 31097 "Akt knockout"
"8835" 31097 "Both"
"8836" 31101 "Akt knockout"
"8837" 31106 "E2"
"8838" 31106 "Both"
"8839" 31123 "E2"
"8840" 31136 "E2"
"8841" 31136 "Akt knockout"
"8842" 31136 "Both"
"8843" 31143 "E2"
"8844" 31143 "Both"
"8845" 31149 "E2"
"8846" 31149 "Both"
"8847" 31150 "Akt knockout"
"8848" 31151 "Akt knockout"
"8849" 31157 "E2"
"8850" 31171 "Akt knockout"
"8851" 31174 "E2"
"8852" 31184 "E2"
"8853" 31184 "Both"
"8854" 31203 "Akt knockout"
"8855" 31204 "E2"
"8856" 31204 "Akt knockout"
"8857" 31211 "E2"
"8858" 31211 "Both"
"8859" 31220 "Both"
"8860" 31224 "Akt knockout"
"8861" 31231 "E2"
"8862" 31233 "E2"
"8863" 31233 "Both"
"8864" 31234 "E2"
"8865" 31236 "Both"
"8866" 31239 "Akt knockout"
"8867" 31247 "E2"
"8868" 31247 "Both"
"8869" 31251 "Akt knockout"
"8870" 31262 "E2"
"8871" 31262 "Akt knockout"
"8872" 31264 "E2"
"8873" 31264 "Both"
"8874" 31268 "E2"
"8875" 31268 "Akt knockout"
"8876" 31268 "Both"
"8877" 31270 "Both"
"8878" 31272 "E2"
"8879" 31272 "Both"
"8880" 31274 "Akt knockout"
"8881" 31280 "Both"
"8882" 31284 "E2"
"8883" 31287 "E2"
"8884" 31289 "E2"
"8885" 31289 "Both"
"8886" 31294 "E2"
"8887" 31297 "Akt knockout"
"8888" 31297 "Both"
"8889" 31303 "Akt knockout"
"8890" 31319 "E2"
"8891" 31319 "Both"
"8892" 31336 "E2"
"8893" 31336 "Both"
"8894" 31338 "E2"
"8895" 31338 "Both"
"8896" 31339 "Both"
"8897" 31365 "E2"
"8898" 31372 "Both"
"8899" 31376 "E2"
"8900" 31376 "Both"
"8901" 31377 "Akt knockout"
"8902" 31381 "Akt knockout"
"8903" 31383 "Both"
"8904" 31393 "Akt knockout"
"8905" 31395 "Both"
"8906" 31401 "Akt knockout"
"8907" 31402 "Both"
"8908" 31406 "Akt knockout"
"8909" 31413 "Both"
"8910" 31418 "Akt knockout"
"8911" 31420 "Akt knockout"
"8912" 31430 "Both"
"8913" 31433 "Both"
"8914" 31436 "E2"
"8915" 31436 "Both"
"8916" 31454 "Both"
"8917" 31459 "Akt knockout"
"8918" 31463 "Akt knockout"
"8919" 31483 "E2"
"8920" 31483 "Both"
"8921" 31484 "E2"
"8922" 31484 "Both"
"8923" 31485 "Both"
"8924" 31489 "Both"
"8925" 31501 "E2"
"8926" 31501 "Akt knockout"
"8927" 31501 "Both"
"8928" 31503 "E2"
"8929" 31503 "Both"
"8930" 31508 "E2"
"8931" 31527 "E2"
"8932" 31527 "Akt knockout"
"8933" 31527 "Both"
"8934" 31536 "Both"
"8935" 31538 "Akt knockout"
"8936" 31543 "Both"
"8937" 31544 "Both"
"8938" 31549 "E2"
"8939" 31557 "E2"
"8940" 31557 "Both"
"8941" 31565 "E2"
"8942" 31565 "Both"
"8943" 31567 "Both"
"8944" 31569 "E2"
"8945" 31569 "Both"
"8946" 31572 "Both"
"8947" 31577 "E2"
"8948" 31577 "Both"
"8949" 31593 "E2"
"8950" 31593 "Both"
"8951" 31622 "Both"
"8952" 31623 "Both"
"8953" 31639 "Akt knockout"
"8954" 31653 "E2"
"8955" 31659 "E2"
"8956" 31661 "E2"
"8957" 31661 "Both"
"8958" 31681 "Both"
"8959" 31692 "Akt knockout"
"8960" 31710 "Akt knockout"
"8961" 31710 "Both"
"8962" 31719 "E2"
"8963" 31741 "Both"
"8964" 31748 "Akt knockout"
"8965" 31766 "E2"
"8966" 31766 "Akt knockout"
"8967" 31766 "Both"
"8968" 31778 "E2"
"8969" 31778 "Both"
"8970" 31783 "Akt knockout"
"8971" 31783 "Both"
"8972" 31797 "E2"
"8973" 31807 "E2"
"8974" 31807 "Both"
"8975" 31809 "E2"
"8976" 31809 "Both"
"8977" 31810 "Both"
"8978" 31811 "Akt knockout"
"8979" 31820 "E2"
"8980" 31820 "Both"
"8981" 31823 "E2"
"8982" 31823 "Both"
"8983" 31827 "E2"
"8984" 31827 "Both"
"8985" 31829 "E2"
"8986" 31829 "Both"
"8987" 31831 "Akt knockout"
"8988" 31833 "E2"
"8989" 31842 "E2"
"8990" 31842 "Both"
"8991" 31847 "E2"
"8992" 31850 "E2"
"8993" 31850 "Akt knockout"
"8994" 31855 "E2"
"8995" 31857 "E2"
"8996" 31857 "Akt knockout"
"8997" 31862 "E2"
"8998" 31874 "E2"
"8999" 31876 "E2"
"9000" 31876 "Akt knockout"
"9001" 31876 "Both"
"9002" 31887 "E2"
"9003" 31887 "Akt knockout"
"9004" 31887 "Both"
"9005" 31893 "Both"
"9006" 31894 "Both"
"9007" 31899 "Akt knockout"
"9008" 31925 "E2"
"9009" 31926 "E2"
"9010" 31928 "E2"
"9011" 31944 "Both"
"9012" 31946 "E2"
"9013" 31946 "Both"
"9014" 31947 "E2"
"9015" 31947 "Both"
"9016" 31951 "Both"
"9017" 31961 "Both"
"9018" 31968 "E2"
"9019" 31968 "Both"
"9020" 31982 "E2"
"9021" 31986 "E2"
"9022" 31986 "Both"
"9023" 32012 "E2"
"9024" 32012 "Akt knockout"
"9025" 32019 "E2"
"9026" 32026 "Akt knockout"
"9027" 32026 "Both"
"9028" 32033 "E2"
"9029" 32033 "Akt knockout"
"9030" 32035 "Both"
"9031" 32038 "E2"
"9032" 32041 "E2"
"9033" 32049 "E2"
"9034" 32049 "Both"
"9035" 32053 "E2"
"9036" 32055 "Both"
"9037" 32059 "Both"
"9038" 32061 "E2"
"9039" 32061 "Both"
"9040" 32062 "Akt knockout"
"9041" 32072 "Akt knockout"
"9042" 32072 "Both"
"9043" 32088 "Akt knockout"
"9044" 32095 "Akt knockout"
"9045" 32107 "Both"
"9046" 32126 "Akt knockout"
"9047" 32135 "Both"
"9048" 32142 "Both"
"9049" 32157 "E2"
"9050" 32168 "Akt knockout"
"9051" 32177 "E2"
"9052" 32184 "E2"
"9053" 32188 "E2"
"9054" 32196 "Akt knockout"
"9055" 32203 "Both"
"9056" 32205 "E2"
"9057" 32212 "E2"
"9058" 32212 "Both"
"9059" 32217 "Akt knockout"
"9060" 32223 "Both"
"9061" 32228 "E2"
"9062" 32233 "Akt knockout"
"9063" 32234 "Akt knockout"
"9064" 32242 "Akt knockout"
"9065" 32246 "Akt knockout"
"9066" 32259 "Both"
"9067" 32271 "Both"
"9068" 32274 "Both"
"9069" 32280 "E2"
"9070" 32282 "Both"
"9071" 32292 "E2"
"9072" 32292 "Akt knockout"
"9073" 32295 "E2"
"9074" 32311 "E2"
"9075" 32317 "Akt knockout"
"9076" 32333 "E2"
"9077" 32333 "Both"
"9078" 32334 "E2"
"9079" 32334 "Both"
"9080" 32340 "Both"
"9081" 32342 "E2"
"9082" 32342 "Both"
"9083" 32347 "Both"
"9084" 32350 "Both"
"9085" 32355 "E2"
"9086" 32364 "Akt knockout"
"9087" 32371 "E2"
"9088" 32372 "Both"
"9089" 32374 "Akt knockout"
"9090" 32377 "E2"
"9091" 32405 "Akt knockout"
"9092" 32408 "Both"
"9093" 32425 "Both"
"9094" 32429 "Akt knockout"
"9095" 32431 "Both"
"9096" 32443 "E2"
"9097" 32443 "Both"
"9098" 32450 "Both"
"9099" 32456 "E2"
"9100" 32456 "Both"
"9101" 32465 "E2"
"9102" 32465 "Akt knockout"
"9103" 32471 "Both"
"9104" 32475 "Akt knockout"
"9105" 32480 "Akt knockout"
"9106" 32491 "E2"
"9107" 32492 "Both"
"9108" 32493 "E2"
"9109" 32493 "Both"
"9110" 32508 "Both"
"9111" 32516 "Akt knockout"
"9112" 32517 "Both"
"9113" 32522 "E2"
"9114" 32522 "Both"
"9115" 32526 "E2"
"9116" 32526 "Both"
"9117" 32534 "Both"
"9118" 32542 "Akt knockout"
"9119" 32554 "Akt knockout"
"9120" 32556 "Both"
"9121" 32558 "E2"
"9122" 32568 "E2"
"9123" 32569 "E2"
"9124" 32594 "E2"
"9125" 32594 "Akt knockout"
"9126" 32606 "Akt knockout"
"9127" 32606 "Both"
"9128" 32607 "Both"
"9129" 32609 "E2"
"9130" 32624 "Akt knockout"
"9131" 32624 "Both"
"9132" 32630 "E2"
"9133" 32630 "Both"
"9134" 32635 "Both"
"9135" 32641 "Both"
"9136" 32642 "Akt knockout"
"9137" 32645 "E2"
"9138" 32645 "Both"
"9139" 32668 "Akt knockout"
"9140" 32669 "Both"
"9141" 32671 "Akt knockout"
"9142" 32676 "Both"
"9143" 32678 "Akt knockout"
"9144" 32678 "Both"
"9145" 32689 "E2"
"9146" 32689 "Both"
"9147" 32695 "Both"
"9148" 32710 "Akt knockout"
"9149" 32712 "Akt knockout"
"9150" 32722 "Both"
"9151" 32725 "E2"
"9152" 32730 "E2"
"9153" 32746 "E2"
"9154" 32762 "E2"
"9155" 32765 "Akt knockout"
"9156" 32767 "E2"
"9157" 32767 "Both"
"9158" 32780 "Akt knockout"
"9159" 32781 "E2"
"9160" 32794 "Akt knockout"
"9161" 32798 "E2"
"9162" 32806 "E2"
"9163" 32806 "Both"
"9164" 32807 "Akt knockout"
"9165" 32809 "Akt knockout"
"9166" 32809 "Both"
"9167" 32811 "E2"
"9168" 32814 "Akt knockout"
"9169" 32815 "Akt knockout"
"9170" 32833 "Akt knockout"
"9171" 32840 "E2"
"9172" 32846 "Akt knockout"
"9173" 32853 "Both"
"9174" 32855 "E2"
"9175" 32856 "Both"
"9176" 32863 "Both"
"9177" 32872 "Both"
"9178" 32873 "E2"
"9179" 32879 "Akt knockout"
"9180" 32888 "Akt knockout"
"9181" 32909 "Akt knockout"
"9182" 32923 "Akt knockout"
"9183" 32926 "Akt knockout"
"9184" 32927 "E2"
"9185" 32927 "Both"
"9186" 32931 "E2"
"9187" 32931 "Both"
"9188" 32947 "E2"
"9189" 32952 "Akt knockout"
"9190" 32965 "Both"
"9191" 32971 "Akt knockout"
"9192" 32977 "Akt knockout"
"9193" 32989 "E2"
"9194" 32989 "Akt knockout"
"9195" 32994 "Akt knockout"
"9196" 32994 "Both"
"9197" 32999 "E2"
"9198" 33008 "Akt knockout"
"9199" 33012 "Akt knockout"
"9200" 33014 "Akt knockout"
"9201" 33015 "E2"
"9202" 33015 "Akt knockout"
"9203" 33019 "E2"
"9204" 33019 "Both"
"9205" 33021 "E2"
"9206" 33032 "Both"
"9207" 33038 "E2"
"9208" 33048 "Both"
"9209" 33053 "Akt knockout"
"9210" 33053 "Both"
"9211" 33066 "Both"
"9212" 33073 "E2"
"9213" 33084 "E2"
"9214" 33091 "Akt knockout"
"9215" 33094 "Akt knockout"
"9216" 33104 "Both"
"9217" 33106 "Both"
"9218" 33112 "E2"
"9219" 33112 "Akt knockout"
"9220" 33112 "Both"
"9221" 33116 "Both"
"9222" 33121 "Akt knockout"
"9223" 33142 "E2"
"9224" 33162 "E2"
"9225" 33162 "Akt knockout"
"9226" 33166 "E2"
"9227" 33166 "Both"
"9228" 33179 "E2"
"9229" 33191 "Both"
"9230" 33196 "Akt knockout"
"9231" 33211 "Both"
"9232" 33219 "Both"
"9233" 33223 "Both"
"9234" 33239 "E2"
"9235" 33261 "Akt knockout"
"9236" 33264 "Both"
"9237" 33270 "E2"
"9238" 33272 "E2"
"9239" 33275 "E2"
"9240" 33282 "E2"
"9241" 33282 "Both"
"9242" 33284 "Akt knockout"
"9243" 33287 "Akt knockout"
"9244" 33299 "Akt knockout"
"9245" 33311 "E2"
"9246" 33336 "E2"
"9247" 33340 "Both"
"9248" 33347 "E2"
"9249" 33347 "Both"
"9250" 33351 "Akt knockout"
"9251" 33373 "Akt knockout"
"9252" 33377 "E2"
"9253" 33377 "Both"
"9254" 33380 "Both"
"9255" 33387 "E2"
"9256" 33387 "Both"
"9257" 33397 "Both"
"9258" 33399 "E2"
"9259" 33400 "Both"
"9260" 33404 "Akt knockout"
"9261" 33405 "Akt knockout"
"9262" 33406 "E2"
"9263" 33408 "Both"
"9264" 33443 "E2"
"9265" 33446 "E2"
"9266" 33446 "Akt knockout"
"9267" 33454 "E2"
"9268" 33454 "Both"
"9269" 33457 "E2"
"9270" 33457 "Both"
"9271" 33458 "Akt knockout"
"9272" 33474 "E2"
"9273" 33482 "E2"
"9274" 33484 "E2"
"9275" 33486 "Both"
"9276" 33493 "Akt knockout"
"9277" 33495 "E2"
"9278" 33497 "E2"
"9279" 33512 "Both"
"9280" 33513 "Both"
"9281" 33517 "E2"
"9282" 33518 "Both"
"9283" 33525 "E2"
"9284" 33535 "E2"
"9285" 33540 "Akt knockout"
"9286" 33540 "Both"
"9287" 33542 "E2"
"9288" 33544 "Both"
"9289" 33549 "Akt knockout"
"9290" 33552 "Both"
"9291" 33556 "E2"
"9292" 33558 "Both"
"9293" 33568 "Akt knockout"
"9294" 33573 "Akt knockout"
"9295" 33573 "Both"
"9296" 33578 "Both"
"9297" 33583 "E2"
"9298" 33583 "Both"
"9299" 33586 "E2"
"9300" 33586 "Both"
"9301" 33594 "E2"
"9302" 33594 "Both"
"9303" 33601 "Akt knockout"
"9304" 33607 "Akt knockout"
"9305" 33608 "Akt knockout"
"9306" 33608 "Both"
"9307" 33609 "Akt knockout"
"9308" 33611 "Both"
"9309" 33620 "Both"
"9310" 33624 "E2"
"9311" 33629 "Akt knockout"
"9312" 33631 "E2"
"9313" 33636 "Akt knockout"
"9314" 33656 "Akt knockout"
"9315" 33657 "Akt knockout"
"9316" 33660 "Both"
"9317" 33669 "E2"
"9318" 33669 "Akt knockout"
"9319" 33673 "E2"
"9320" 33673 "Both"
"9321" 33676 "E2"
"9322" 33676 "Both"
"9323" 33705 "Akt knockout"
"9324" 33706 "E2"
"9325" 33706 "Both"
"9326" 33716 "E2"
"9327" 33717 "E2"
"9328" 33717 "Both"
"9329" 33720 "E2"
"9330" 33736 "Both"
"9331" 33737 "E2"
"9332" 33737 "Both"
"9333" 33754 "Akt knockout"
"9334" 33767 "Both"
"9335" 33769 "Akt knockout"
"9336" 33771 "Both"
"9337" 33773 "Akt knockout"
"9338" 33788 "Akt knockout"
"9339" 33815 "Akt knockout"
"9340" 33824 "Akt knockout"
"9341" 33829 "Akt knockout"
"9342" 33860 "Akt knockout"
"9343" 33865 "Akt knockout"
"9344" 33870 "Both"
"9345" 33871 "E2"
"9346" 33884 "Both"
"9347" 33885 "Akt knockout"
"9348" 33885 "Both"
"9349" 33887 "Akt knockout"
"9350" 33897 "E2"
"9351" 33899 "Akt knockout"
"9352" 33905 "E2"
"9353" 33905 "Both"
"9354" 33913 "E2"
"9355" 33916 "Both"
"9356" 33924 "E2"
"9357" 33933 "Both"
"9358" 33941 "E2"
"9359" 33950 "E2"
"9360" 33961 "E2"
"9361" 33961 "Both"
"9362" 33962 "E2"
"9363" 33962 "Both"
"9364" 33972 "E2"
"9365" 33980 "Both"
"9366" 33984 "E2"
"9367" 33984 "Both"
"9368" 33987 "E2"
"9369" 34008 "E2"
"9370" 34008 "Akt knockout"
"9371" 34008 "Both"
"9372" 34011 "E2"
"9373" 34048 "Both"
"9374" 34051 "E2"
"9375" 34051 "Both"
"9376" 34068 "Akt knockout"
"9377" 34075 "Akt knockout"
"9378" 34101 "Akt knockout"
"9379" 34108 "Akt knockout"
"9380" 34134 "Akt knockout"
"9381" 34153 "Both"
"9382" 34156 "Both"
"9383" 34164 "Both"
"9384" 34169 "Akt knockout"
"9385" 34173 "E2"
"9386" 34175 "Akt knockout"
"9387" 34176 "E2"
"9388" 34178 "Both"
"9389" 34183 "E2"
"9390" 34184 "Both"
"9391" 34186 "E2"
"9392" 34189 "Both"
"9393" 34199 "Both"
"9394" 34236 "Both"
"9395" 34246 "Akt knockout"
"9396" 34248 "E2"
"9397" 34255 "Akt knockout"
"9398" 34257 "Both"
"9399" 34259 "Both"
"9400" 34264 "Akt knockout"
"9401" 34268 "Akt knockout"
"9402" 34286 "Akt knockout"
"9403" 34305 "Akt knockout"
"9404" 34308 "Both"
"9405" 34309 "E2"
"9406" 34309 "Akt knockout"
"9407" 34310 "E2"
"9408" 34330 "E2"
"9409" 34344 "Both"
"9410" 34345 "E2"
"9411" 34345 "Both"
"9412" 34355 "Both"
"9413" 34360 "E2"
"9414" 34360 "Both"
"9415" 34362 "E2"
"9416" 34371 "Akt knockout"
"9417" 34377 "E2"
"9418" 34389 "Both"
"9419" 34393 "Both"
"9420" 34395 "E2"
"9421" 34395 "Akt knockout"
"9422" 34397 "E2"
"9423" 34409 "Both"
"9424" 34412 "Akt knockout"
"9425" 34414 "Both"
"9426" 34421 "Akt knockout"
"9427" 34423 "Akt knockout"
"9428" 34423 "Both"
"9429" 34429 "Both"
"9430" 34432 "Both"
"9431" 34434 "Both"
"9432" 34437 "E2"
"9433" 34447 "E2"
"9434" 34447 "Both"
"9435" 34450 "Both"
"9436" 34466 "E2"
"9437" 34466 "Both"
"9438" 34480 "E2"
"9439" 34480 "Both"
"9440" 34487 "E2"
"9441" 34487 "Both"
"9442" 34494 "E2"
"9443" 34496 "E2"
"9444" 34496 "Both"
"9445" 34499 "E2"
"9446" 34499 "Both"
"9447" 34509 "Both"
"9448" 34514 "E2"
"9449" 34522 "Akt knockout"
"9450" 34533 "E2"
"9451" 34539 "Akt knockout"
"9452" 34539 "Both"
"9453" 34550 "Akt knockout"
"9454" 34558 "Both"
"9455" 34561 "E2"
"9456" 34561 "Both"
"9457" 34572 "Both"
"9458" 34574 "Both"
"9459" 34575 "Both"
"9460" 34594 "E2"
"9461" 34595 "E2"
"9462" 34597 "E2"
"9463" 34597 "Both"
"9464" 34604 "Both"
"9465" 34625 "Both"
"9466" 34627 "Both"
"9467" 34629 "Akt knockout"
"9468" 34633 "Both"
"9469" 34640 "Akt knockout"
"9470" 34648 "E2"
"9471" 34649 "Both"
"9472" 34655 "E2"
"9473" 34680 "E2"
"9474" 34741 "Both"
"9475" 34745 "Akt knockout"
"9476" 34756 "Both"
"9477" 34757 "E2"
"9478" 34757 "Both"
"9479" 34767 "E2"
"9480" 34771 "Akt knockout"
"9481" 34776 "E2"
"9482" 34776 "Akt knockout"
"9483" 34776 "Both"
"9484" 34779 "E2"
"9485" 34789 "E2"
"9486" 34789 "Akt knockout"
"9487" 34809 "Both"
"9488" 34814 "E2"
"9489" 34814 "Akt knockout"
"9490" 34815 "E2"
"9491" 34819 "E2"
"9492" 34819 "Akt knockout"
"9493" 34839 "E2"
"9494" 34840 "E2"
"9495" 34840 "Akt knockout"
"9496" 34840 "Both"
"9497" 34857 "Akt knockout"
