"id" "treatment"
"1525" 5233 1
"1526" 5236 1
"1527" 5237 2
"1528" 5238 1
"1529" 5238 3
"1530" 5248 1
"1531" 5248 3
"1532" 5258 1
"1533" 5258 3
"1534" 5259 3
"1535" 5260 1
"1536" 5260 3
"1537" 5265 1
"1538" 5265 2
"1539" 5271 3
"1540" 5283 1
"1541" 5283 2
"1542" 5283 3
"1543" 5285 1
"1544" 5285 3
"1545" 5289 1
"1546" 5290 1
"1547" 5290 3
"1548" 5293 1
"1549" 5293 3
"1550" 5311 1
"1551" 5311 3
"1552" 5319 1
"1553" 5324 1
"1554" 5324 3
"1555" 5325 1
"1556" 5325 3
"1557" 5352 1
"1558" 5352 3
"1559" 5366 1
"1560" 5393 1
"1561" 5393 3
"1562" 5401 1
"1563" 5401 3
"1564" 5416 1
"1565" 5416 3
"1566" 5426 1
"1567" 5426 3
"1568" 5434 1
"1569" 5434 3
"1570" 5452 1
"1571" 5452 3
"1572" 5454 1
"1573" 5454 3
"1574" 5460 1
"1575" 5460 3
"1576" 5465 3
"1577" 5469 1
"1578" 5469 3
"1579" 5475 1
"1580" 5480 2
"1581" 5480 3
"1582" 5481 1
"1583" 5481 3
"1584" 5486 1
"1585" 5486 3
"1586" 5502 1
"1587" 5502 3
"1588" 5503 1
"1589" 5503 3
"1590" 5504 3
"1591" 5509 1
"1592" 5509 3
"1593" 5511 1
"1594" 5514 1
"1595" 5514 3
"1596" 5515 1
"1597" 5515 3
"1598" 5517 1
"1599" 5517 3
"1600" 5528 3
"1601" 5533 1
"1602" 5533 3
"1603" 5535 1
"1604" 5535 3
"1605" 5539 1
"1606" 5539 3
"1607" 5540 1
"1608" 5540 3
"1609" 5546 1
"1610" 5546 3
"1611" 5552 2
"1612" 5552 3
"1613" 5553 1
"1614" 5553 3
"1615" 5556 1
"1616" 5556 3
"1617" 5573 1
"1618" 5573 2
"1619" 5586 1
"1620" 5586 3
"1621" 5596 1
"1622" 5596 3
"1623" 5599 1
"1624" 5599 3
"1625" 5608 1
"1626" 5608 3
"1627" 5610 3
"1628" 5617 1
"1629" 5617 3
"1630" 5618 1
"1631" 5618 3
"1632" 5619 1
"1633" 5619 3
"1634" 5620 1
"1635" 5620 3
"1636" 5621 1
"1637" 5621 3
"1638" 5629 1
"1639" 5644 3
"1640" 5645 1
"1641" 5645 3
"1642" 5652 1
"1643" 5657 1
"1644" 5657 3
"1645" 5661 3
"1646" 5663 1
"1647" 5663 3
"1648" 5664 1
"1649" 5664 3
"1650" 5669 1
"1651" 5669 3
"1652" 5670 1
"1653" 5670 3
"1654" 5673 1
"1655" 5675 1
"1656" 5675 3
"1657" 5688 1
"1658" 5688 3
"1659" 5689 3
"1660" 5690 1
"1661" 5690 3
"1662" 5693 1
"1663" 5693 3
"1664" 5696 2
"1665" 5703 1
"1666" 5706 1
"1667" 5708 1
"1668" 5708 3
"1669" 5714 2
"1670" 5714 3
"1671" 5715 2
"1672" 5715 3
"1673" 5720 1
"1674" 5720 3
"1675" 5728 1
"1676" 5733 1
"1677" 5744 1
"1678" 5744 2
"1679" 5744 3
"1680" 5746 3
"1681" 5773 1
"1682" 5773 3
"1683" 5778 1
"1684" 5778 2
"1685" 5781 2
"1686" 5783 3
"1687" 5785 1
"1688" 5785 3
"1689" 5793 1
"1690" 5793 3
"1691" 5797 1
"1692" 5797 2
"1693" 5797 3
"1694" 5798 1
"1695" 5800 1
"1696" 5800 2
"1697" 5802 1
"1698" 5806 1
"1699" 5806 3
"1700" 5808 3
"1701" 5816 1
"1702" 5816 2
"1703" 5816 3
"1704" 5831 3
"1705" 5833 3
"1706" 5845 2
"1707" 5845 3
"1708" 5855 1
"1709" 5855 3
"1710" 5867 1
"1711" 5867 3
"1712" 5881 1
"1713" 5881 3
"1714" 5888 1
"1715" 5888 3
"1716" 5892 3
"1717" 5911 3
"1718" 5914 1
"1719" 5914 3
"1720" 5919 3
"1721" 5932 1
"1722" 5932 3
"1723" 5934 1
"1724" 5934 3
"1725" 5942 3
"1726" 5951 2
"1727" 5962 1
"1728" 5963 3
"1729" 5964 1
"1730" 5964 3
"1731" 5965 3
"1732" 5973 3
"1733" 6001 1
"1734" 6001 3
"1735" 6004 1
"1736" 6004 2
"1737" 6005 1
"1738" 6005 2
"1739" 6009 1
"1740" 6010 1
"1741" 6010 3
"1742" 6012 3
"1743" 6017 1
"1744" 6017 3
"1745" 6025 1
"1746" 6031 1
"1747" 6031 3
"1748" 6032 3
"1749" 6033 1
"1750" 6033 3
"1751" 6043 3
"1752" 6045 1
"1753" 6045 3
"1754" 6048 1
"1755" 6048 3
"1756" 6076 1
"1757" 6076 2
"1758" 6079 1
"1759" 6079 3
"1760" 6098 1
"1761" 6104 1
"1762" 6104 3
"1763" 6105 3
"1764" 6108 1
"1765" 6108 3
"1766" 6109 1
"1767" 6109 3
"1768" 6114 1
"1769" 6114 3
"1770" 6115 3
"1771" 6134 1
"1772" 6134 3
"1773" 6136 1
"1774" 6136 3
"1775" 6138 2
"1776" 6160 1
"1777" 6160 3
"1778" 6164 1
"1779" 6164 3
"1780" 6165 1
"1781" 6165 3
"1782" 6175 1
"1783" 6175 2
"1784" 6175 3
"1785" 6176 1
"1786" 6178 1
"1787" 6178 3
"1788" 6188 1
"1789" 6188 3
"1790" 6190 2
"1791" 6190 3
"1792" 6191 1
"1793" 6191 3
"1794" 6192 1
"1795" 6192 3
"1796" 6200 3
"1797" 6206 2
"1798" 6206 3
"1799" 6219 3
"1800" 6221 3
"1801" 6223 1
"1802" 6223 3
"1803" 6227 1
"1804" 6227 3
"1805" 6230 1
"1806" 6230 3
"1807" 6236 1
"1808" 6239 1
"1809" 6239 3
"1810" 6240 1
"1811" 6240 3
"1812" 6241 3
"1813" 6242 3
"1814" 6244 1
"1815" 6244 3
"1816" 6245 1
"1817" 6245 3
"1818" 6258 1
"1819" 6262 3
"1820" 6272 1
"1821" 6274 1
"1822" 6287 1
"1823" 6287 3
"1824" 6296 1
"1825" 6296 3
"1826" 6300 1
"1827" 6301 1
"1828" 6303 3
"1829" 6304 1
"1830" 6304 3
"1831" 6306 3
"1832" 6307 3
"1833" 6319 1
"1834" 6319 2
"1835" 6319 3
"1836" 6322 1
"1837" 6322 3
"1838" 6325 1
"1839" 6325 2
"1840" 6325 3
"1841" 6328 2
"1842" 6328 3
"1843" 6329 1
"1844" 6330 2
"1845" 6333 1
"1846" 6333 3
"1847" 6335 3
"1848" 6338 1
"1849" 6339 3
"1850" 6342 1
"1851" 6342 3
"1852" 6343 1
"1853" 6343 2
"1854" 6343 3
"1855" 6350 1
"1856" 6350 3
"1857" 6351 3
"1858" 6353 2
"1859" 6353 3
"1860" 6363 1
"1861" 6363 3
"1862" 6367 3
"1863" 6373 1
"1864" 6373 3
"1865" 6376 1
"1866" 6376 3
"1867" 6377 1
"1868" 6377 3
"1869" 6384 1
"1870" 6384 3
"1871" 6396 3
"1872" 6407 1
"1873" 6407 3
"1874" 6417 1
"1875" 6417 3
"1876" 6424 3
"1877" 6427 2
"1878" 6431 1
"1879" 6431 3
"1880" 6451 1
"1881" 6451 3
"1882" 6452 1
"1883" 6452 3
"1884" 6454 2
"1885" 6461 3
"1886" 6469 1
"1887" 6469 3
"1888" 6471 1
"1889" 6471 3
"1890" 6472 1
"1891" 6472 3
"1892" 6479 1
"1893" 6488 1
"1894" 6488 3
"1895" 6499 1
"1896" 6499 3
"1897" 6510 1
"1898" 6518 1
"1899" 6522 1
"1900" 6526 1
"1901" 6526 3
"1902" 6529 1
"1903" 6529 3
"1904" 6533 1
"1905" 6533 3
"1906" 6542 1
"1907" 6542 3
"1908" 6543 3
"1909" 6559 1
"1910" 6559 3
"1911" 6560 3
"1912" 6562 1
"1913" 6565 1
"1914" 6565 2
"1915" 6567 1
"1916" 6567 2
"1917" 6567 3
"1918" 6571 1
"1919" 6571 3
"1920" 6573 1
"1921" 6573 2
"1922" 6574 3
"1923" 6578 1
"1924" 6578 3
"1925" 6581 1
"1926" 6581 3
"1927" 6585 1
"1928" 6585 3
"1929" 6592 1
"1930" 6592 3
"1931" 6599 1
"1932" 6599 3
"1933" 6600 1
"1934" 6600 2
"1935" 6600 3
"1936" 6606 1
"1937" 6606 3
"1938" 6617 1
"1939" 6617 3
"1940" 6622 1
"1941" 6622 3
"1942" 6623 1
"1943" 6623 3
"1944" 6639 1
"1945" 6639 3
"1946" 6641 1
"1947" 6641 3
"1948" 6642 1
"1949" 6642 3
"1950" 6644 2
"1951" 6644 3
"1952" 6652 1
"1953" 6653 3
"1954" 6668 1
"1955" 6668 3
"1956" 6669 3
"1957" 6671 1
"1958" 6671 3
"1959" 6674 1
"1960" 6674 3
"1961" 6676 2
"1962" 6685 1
"1963" 6685 2
"1964" 6685 3
"1965" 6689 1
"1966" 6689 3
"1967" 6691 1
"1968" 6691 3
"1969" 6700 1
"1970" 6700 3
"1971" 6706 1
"1972" 6715 2
"1973" 6716 2
"1974" 6717 2
"1975" 6717 3
"1976" 6720 3
"1977" 6721 1
"1978" 6721 3
"1979" 6722 1
"1980" 6722 3
"1981" 6733 2
"1982" 6733 3
"1983" 6740 1
"1984" 6740 2
"1985" 6740 3
"1986" 6743 1
"1987" 6743 3
"1988" 6756 1
"1989" 6756 3
"1990" 6759 1
"1991" 6759 3
"1992" 6760 1
"1993" 6760 2
"1994" 6761 1
"1995" 6761 3
"1996" 6764 1
"1997" 6764 3
"1998" 6765 3
"1999" 6766 1
"2000" 6766 3
"2001" 6768 1
"2002" 6768 3
"2003" 6785 1
"2004" 6790 1
"2005" 6790 3
"2006" 6801 3
"2007" 6808 1
"2008" 6808 3
"2009" 6817 3
"2010" 6828 3
"2011" 6830 1
"2012" 6830 3
"2013" 6834 1
"2014" 6834 3
"2015" 6837 1
"2016" 6837 3
"2017" 6839 1
"2018" 6839 3
"2019" 6842 2
"2020" 6845 1
"2021" 6845 3
"2022" 6846 1
"2023" 6846 3
"2024" 6850 1
"2025" 6850 3
"2026" 6857 1
"2027" 6857 3
"2028" 6862 1
"2029" 6862 3
"2030" 6864 1
"2031" 6864 3
"2032" 6867 1
"2033" 6879 2
"2034" 6886 1
"2035" 6886 3
"2036" 6904 1
"2037" 6904 2
"2038" 6904 3
"2039" 6923 1
"2040" 6923 2
"2041" 6926 1
"2042" 6926 3
"2043" 6929 2
"2044" 6929 3
"2045" 6930 1
"2046" 6931 1
"2047" 6931 3
"2048" 6933 3
"2049" 6940 1
"2050" 6942 1
"2051" 6942 3
"2052" 6943 1
"2053" 6946 3
"2054" 6953 1
"2055" 6953 2
"2056" 6953 3
"2057" 6955 1
"2058" 6955 3
"2059" 6957 1
"2060" 6957 3
"2061" 6958 1
"2062" 6959 1
"2063" 6959 3
"2064" 6961 1
"2065" 6961 3
"2066" 6968 1
"2067" 6968 3
"2068" 6981 2
"2069" 6990 3
"2070" 7007 1
"2071" 7007 2
"2072" 7007 3
"2073" 7008 3
"2074" 7009 1
"2075" 7009 3
"2076" 7010 3
"2077" 7013 1
"2078" 7013 3
"2079" 7014 1
"2080" 7014 3
"2081" 7015 1
"2082" 7015 3
"2083" 7017 1
"2084" 7017 3
"2085" 7018 1
"2086" 7018 3
"2087" 7019 1
"2088" 7019 3
"2089" 7023 1
"2090" 7023 3
"2091" 7024 1
"2092" 7024 3
"2093" 7036 3
"2094" 7047 1
"2095" 7047 3
"2096" 7049 2
"2097" 7051 2
"2098" 7051 3
"2099" 7052 1
"2100" 7052 2
"2101" 7054 3
"2102" 7059 3
"2103" 7060 1
"2104" 7060 3
"2105" 7064 1
"2106" 7064 3
"2107" 7068 3
"2108" 7071 1
"2109" 7071 3
"2110" 7078 2
"2111" 7084 2
"2112" 7084 3
"2113" 7092 2
"2114" 7098 1
"2115" 7098 2
"2116" 7098 3
"2117" 7101 1
"2118" 7101 3
"2119" 7107 1
"2120" 7107 3
"2121" 7108 3
"2122" 7109 1
"2123" 7109 3
"2124" 7111 1
"2125" 7111 3
"2126" 7121 1
"2127" 7121 3
"2128" 7123 1
"2129" 7123 3
"2130" 7124 3
"2131" 7134 1
"2132" 7135 1
"2133" 7135 2
"2134" 7135 3
"2135" 7145 1
"2136" 7145 2
"2137" 7145 3
"2138" 7146 1
"2139" 7146 3
"2140" 7152 1
"2141" 7152 3
"2142" 7166 3
"2143" 7167 3
"2144" 7170 1
"2145" 7170 3
"2146" 7183 3
"2147" 7185 3
"2148" 7209 2
"2149" 7209 3
"2150" 7210 1
"2151" 7213 1
"2152" 7213 3
"2153" 7230 1
"2154" 7230 3
"2155" 7231 3
"2156" 7235 2
"2157" 7238 3
"2158" 7239 1
"2159" 7240 1
"2160" 7240 3
"2161" 7247 1
"2162" 7247 3
"2163" 7250 1
"2164" 7250 3
"2165" 7252 1
"2166" 7252 3
"2167" 7258 3
"2168" 7260 1
"2169" 7260 3
"2170" 7261 1
"2171" 7262 3
"2172" 7263 1
"2173" 7269 3
"2174" 7270 1
"2175" 7270 3
"2176" 7279 1
"2177" 7279 3
"2178" 7297 1
"2179" 7297 3
"2180" 7303 1
"2181" 7303 3
"2182" 7315 1
"2183" 7315 2
"2184" 7315 3
"2185" 7317 1
"2186" 7317 3
"2187" 7320 3
"2188" 7332 1
"2189" 7332 3
"2190" 7333 2
"2191" 7334 3
"2192" 7335 1
"2193" 7335 2
"2194" 7335 3
"2195" 7343 1
"2196" 7343 3
"2197" 7344 1
"2198" 7344 2
"2199" 7344 3
"2200" 7356 1
"2201" 7356 3
"2202" 7358 1
"2203" 7358 3
"2204" 7361 1
"2205" 7361 3
"2206" 7362 1
"2207" 7362 3
"2208" 7378 1
"2209" 7378 3
"2210" 7382 3
"2211" 7383 1
"2212" 7383 3
"2213" 7397 1
"2214" 7404 1
"2215" 7404 3
"2216" 7406 1
"2217" 7406 3
"2218" 7411 1
"2219" 7411 3
"2220" 7418 1
"2221" 7418 3
"2222" 7421 1
"2223" 7421 3
"2224" 7422 1
"2225" 7422 3
"2226" 7424 2
"2227" 7424 3
"2228" 7426 3
"2229" 7441 1
"2230" 7444 3
"2231" 7451 1
"2232" 7451 3
"2233" 7461 1
"2234" 7461 2
"2235" 7461 3
"2236" 7462 1
"2237" 7462 3
"2238" 7464 1
"2239" 7471 3
"2240" 7472 3
"2241" 7474 1
"2242" 7474 3
"2243" 7476 1
"2244" 7478 1
"2245" 7478 3
"2246" 7480 3
"2247" 7481 1
"2248" 7481 3
"2249" 7486 1
"2250" 7486 3
"2251" 7487 1
"2252" 7488 1
"2253" 7491 3
"2254" 7495 3
"2255" 7496 3
"2256" 7517 1
"2257" 7517 3
"2258" 7518 1
"2259" 7518 3
"2260" 7525 1
"2261" 7525 3
"2262" 7527 1
"2263" 7527 2
"2264" 7527 3
"2265" 7528 3
"2266" 7532 1
"2267" 7532 3
"2268" 7535 1
"2269" 7535 3
"2270" 7538 1
"2271" 7538 3
"2272" 7548 1
"2273" 7548 3
"2274" 7550 1
"2275" 7550 3
"2276" 7563 1
"2277" 7563 3
"2278" 7567 1
"2279" 7567 3
"2280" 7575 1
"2281" 7575 3
"2282" 7579 1
"2283" 7579 2
"2284" 7579 3
"2285" 7582 3
"2286" 7586 1
"2287" 7586 3
"2288" 7588 1
"2289" 7588 3
"2290" 7591 3
"2291" 7594 2
"2292" 7594 3
"2293" 7597 1
"2294" 7597 3
"2295" 7598 1
"2296" 7598 3
"2297" 7599 3
"2298" 7606 1
"2299" 7613 1
"2300" 7613 3
"2301" 7619 1
"2302" 7619 3
"2303" 7625 1
"2304" 7625 3
"2305" 7626 1
"2306" 7626 3
"2307" 7630 1
"2308" 7637 1
"2309" 7645 1
"2310" 7645 3
"2311" 7657 1
"2312" 7657 3
"2313" 7662 3
"2314" 7673 1
"2315" 7673 3
"2316" 7686 1
"2317" 7686 2
"2318" 7686 3
"2319" 7691 1
"2320" 7691 3
"2321" 7723 1
"2322" 7723 3
"2323" 7738 2
"2324" 7745 1
"2325" 7745 2
"2326" 7745 3
"2327" 7750 1
"2328" 7764 1
"2329" 7764 3
"2330" 7765 1
"2331" 7765 3
"2332" 7767 1
"2333" 7767 3
"2334" 7795 1
"2335" 7795 3
"2336" 7801 1
"2337" 7808 1
"2338" 7812 1
"2339" 7812 3
"2340" 7828 1
"2341" 7828 2
"2342" 7828 3
"2343" 7834 2
"2344" 7838 3
"2345" 7861 1
"2346" 7861 3
"2347" 7890 1
"2348" 7890 3
"2349" 7892 1
"2350" 7900 1
"2351" 7900 3
"2352" 7909 3
"2353" 7910 1
"2354" 7910 3
"2355" 7916 3
"2356" 7925 1
"2357" 7925 3
"2358" 7928 1
"2359" 7928 3
"2360" 7933 2
"2361" 7949 1
"2362" 7949 3
"2363" 7955 3
"2364" 7967 1
"2365" 7967 3
"2366" 7968 1
"2367" 7968 2
"2368" 7968 3
"2369" 7971 1
"2370" 7987 1
"2371" 7987 3
"2372" 8006 1
"2373" 8006 3
"2374" 8020 2
"2375" 8020 3
"2376" 8024 2
"2377" 8030 1
"2378" 8030 3
"2379" 8056 1
"2380" 8056 3
"2381" 8068 3
"2382" 8073 1
"2383" 8079 1
"2384" 8079 3
"2385" 8089 1
"2386" 8089 3
"2387" 8093 1
"2388" 8093 3
"2389" 8122 1
"2390" 8122 3
"2391" 8129 1
"2392" 8131 1
"2393" 8131 3
"2394" 8138 2
"2395" 8138 3
"2396" 8143 1
"2397" 8143 3
"2398" 8145 3
"2399" 8166 1
"2400" 8168 1
"2401" 8168 3
"2402" 8169 1
"2403" 8169 3
"2404" 8192 1
"2405" 8192 3
"2406" 8197 1
"2407" 8197 3
"2408" 8198 1
"2409" 8200 1
"2410" 8200 3
"2411" 8229 1
"2412" 8233 3
"2413" 8235 1
"2414" 8235 3
"2415" 8259 1
"2416" 8259 3
"2417" 8260 3
"2418" 8261 3
"2419" 8263 3
"2420" 8265 1
"2421" 8265 3
"2422" 8268 1
"2423" 8268 3
"2424" 8271 1
"2425" 8271 3
"2426" 8276 1
"2427" 8276 3
"2428" 8277 1
"2429" 8277 3
"2430" 8278 1
"2431" 8278 3
"2432" 8287 1
"2433" 8287 3
"2434" 8292 3
"2435" 8306 3
"2436" 8308 3
"2437" 8310 1
"2438" 8310 3
"2439" 8319 3
"2440" 8325 1
"2441" 8325 3
"2442" 8329 1
"2443" 8336 1
"2444" 8347 1
"2445" 8347 3
"2446" 8348 3
"2447" 8366 1
"2448" 8369 3
"2449" 8374 1
"2450" 8374 3
"2451" 8378 3
"2452" 8382 1
"2453" 8382 3
"2454" 8384 1
"2455" 8384 3
"2456" 8387 1
"2457" 8387 2
"2458" 8387 3
"2459" 8389 1
"2460" 8389 3
"2461" 8394 2
"2462" 8394 3
"2463" 8395 1
"2464" 8395 3
"2465" 8404 1
"2466" 8404 3
"2467" 8405 1
"2468" 8405 3
"2469" 8411 1
"2470" 8411 3
"2471" 8415 1
"2472" 8415 2
"2473" 8415 3
"2474" 8429 3
"2475" 8430 2
"2476" 8435 3
"2477" 8444 1
"2478" 8444 3
"2479" 8445 1
"2480" 8445 3
"2481" 8446 1
"2482" 8446 2
"2483" 8446 3
"2484" 8449 1
"2485" 8449 3
"2486" 8450 3
"2487" 8468 1
"2488" 8468 2
"2489" 8468 3
"2490" 8473 1
"2491" 8483 3
"2492" 8484 1
"2493" 8484 3
"2494" 8486 3
"2495" 8489 1
"2496" 8489 3
"2497" 8490 1
"2498" 8490 3
"2499" 8497 1
"2500" 8497 3
"2501" 8508 1
"2502" 8508 3
"2503" 8532 1
"2504" 8532 3
"2505" 8533 1
"2506" 8533 3
"2507" 8535 1
"2508" 8539 1
"2509" 8552 3
"2510" 8555 1
"2511" 8555 3
"2512" 8556 1
"2513" 8556 3
"2514" 8560 1
"2515" 8560 3
"2516" 8561 1
"2517" 8561 3
"2518" 8569 1
"2519" 8587 1
"2520" 8587 3
"2521" 8606 2
"2522" 8616 1
"2523" 8629 3
"2524" 8644 2
"2525" 8653 1
"2526" 8653 2
"2527" 8653 3
"2528" 8654 1
"2529" 8654 3
"2530" 8655 1
"2531" 8655 3
"2532" 8660 1
"2533" 8662 1
"2534" 8664 1
"2535" 8664 3
"2536" 8667 2
"2537" 8667 3
"2538" 8668 2
"2539" 8668 3
"2540" 8669 3
"2541" 8675 1
"2542" 8675 3
"2543" 8679 3
"2544" 8683 2
"2545" 8734 3
"2546" 8737 2
"2547" 8741 1
"2548" 8741 3
"2549" 8746 1
"2550" 8748 1
"2551" 8748 3
"2552" 8749 1
"2553" 8750 3
"2554" 8752 1
"2555" 8752 3
"2556" 8753 1
"2557" 8753 3
"2558" 8759 2
"2559" 8759 3
"2560" 8769 1
"2561" 8769 3
"2562" 8776 1
"2563" 8776 2
"2564" 8785 1
"2565" 8785 2
"2566" 8785 3
"2567" 8791 1
"2568" 8791 3
"2569" 8793 1
"2570" 8794 1
"2571" 8794 3
"2572" 8806 2
"2573" 8806 3
"2574" 8819 1
"2575" 8819 3
"2576" 8821 3
"2577" 8825 3
"2578" 8828 1
"2579" 8852 3
"2580" 8854 1
"2581" 8854 3
"2582" 8873 3
"2583" 8874 2
"2584" 8875 1
"2585" 8875 3
"2586" 8877 1
"2587" 8877 3
"2588" 8895 3
"2589" 8896 1
"2590" 8896 3
"2591" 8900 1
"2592" 8913 2
"2593" 8915 1
"2594" 8915 3
"2595" 8922 3
"2596" 8942 1
"2597" 8942 3
"2598" 8947 3
"2599" 8949 1
"2600" 8949 3
"2601" 8953 3
"2602" 8961 1
"2603" 8961 3
"2604" 8967 2
"2605" 8971 2
"2606" 8989 1
"2607" 8989 2
"2608" 8989 3
"2609" 8997 3
"2610" 8999 1
"2611" 8999 3
"2612" 9005 1
"2613" 9005 3
"2614" 9009 3
"2615" 9012 2
"2616" 9028 1
"2617" 9028 3
"2618" 9036 3
"2619" 9037 1
"2620" 9037 3
"2621" 9058 1
"2622" 9059 1
"2623" 9059 2
"2624" 9067 1
"2625" 9067 3
"2626" 9084 1
"2627" 9084 2
"2628" 9084 3
"2629" 9086 1
"2630" 9086 3
"2631" 9088 1
"2632" 9088 2
"2633" 9088 3
"2634" 9096 1
"2635" 9096 2
"2636" 9096 3
"2637" 9103 1
"2638" 9103 2
"2639" 9103 3
"2640" 9105 1
"2641" 9105 3
"2642" 9106 1
"2643" 9106 3
"2644" 9112 1
"2645" 9112 3
"2646" 9113 1
"2647" 9113 3
"2648" 9114 1
"2649" 9114 3
"2650" 9115 3
"2651" 9116 1
"2652" 9116 3
"2653" 9120 1
"2654" 9120 3
"2655" 9130 1
"2656" 9130 3
"2657" 9131 2
"2658" 9132 1
"2659" 9132 3
"2660" 9133 1
"2661" 9133 3
"2662" 9148 1
"2663" 9148 3
"2664" 9149 1
"2665" 9149 3
"2666" 9150 1
"2667" 9150 3
"2668" 9151 1
"2669" 9151 3
"2670" 9152 1
"2671" 9152 2
"2672" 9152 3
"2673" 9153 1
"2674" 9153 3
"2675" 9159 1
"2676" 9159 3
"2677" 9160 1
"2678" 9160 3
"2679" 9172 1
"2680" 9199 1
"2681" 9199 2
"2682" 9216 1
"2683" 9216 3
"2684" 9217 1
"2685" 9217 3
"2686" 9220 1
"2687" 9220 3
"2688" 9222 1
"2689" 9222 3
"2690" 9223 1
"2691" 9223 3
"2692" 9230 1
"2693" 9230 2
"2694" 9230 3
"2695" 9237 3
"2696" 9247 3
"2697" 9248 1
"2698" 9248 2
"2699" 9248 3
"2700" 9251 1
"2701" 9251 3
"2702" 9252 1
"2703" 9252 3
"2704" 9262 1
"2705" 9262 3
"2706" 9264 1
"2707" 9270 1
"2708" 9270 3
"2709" 9272 1
"2710" 9272 3
"2711" 9283 1
"2712" 9283 2
"2713" 9283 3
"2714" 9287 1
"2715" 9287 2
"2716" 9287 3
"2717" 9294 1
"2718" 9294 3
"2719" 9297 1
"2720" 9297 3
"2721" 9298 1
"2722" 9298 3
"2723" 9300 1
"2724" 9300 3
"2725" 9311 1
"2726" 9311 3
"2727" 9318 1
"2728" 9320 2
"2729" 9322 2
"2730" 9322 3
"2731" 9323 1
"2732" 9323 2
"2733" 9323 3
"2734" 9343 2
"2735" 9351 1
"2736" 9351 3
"2737" 9354 3
"2738" 9358 2
"2739" 9358 3
"2740" 9360 3
"2741" 9363 1
"2742" 9369 2
"2743" 9369 3
"2744" 9373 1
"2745" 9373 3
"2746" 9401 1
"2747" 9409 1
"2748" 9409 3
"2749" 9423 1
"2750" 9423 3
"2751" 9425 1
"2752" 9425 3
"2753" 9428 1
"2754" 9442 1
"2755" 9442 3
"2756" 9444 1
"2757" 9444 2
"2758" 9444 3
"2759" 9449 1
"2760" 9449 3
"2761" 9455 1
"2762" 9455 3
"2763" 9464 1
"2764" 9465 3
"2765" 9478 1
"2766" 9479 1
"2767" 9479 3
"2768" 9495 2
"2769" 9502 1
"2770" 9502 2
"2771" 9504 3
"2772" 9508 1
"2773" 9508 3
"2774" 9510 2
"2775" 9523 1
"2776" 9523 3
"2777" 9532 3
"2778" 9533 3
"2779" 9535 1
"2780" 9535 3
"2781" 9539 1
"2782" 9539 3
"2783" 9540 1
"2784" 9540 2
"2785" 9540 3
"2786" 9541 1
"2787" 9541 3
"2788" 9542 1
"2789" 9542 3
"2790" 9556 3
"2791" 9580 1
"2792" 9587 1
"2793" 9601 1
"2794" 9603 2
"2795" 9611 2
"2796" 9616 1
"2797" 9621 3
"2798" 9623 1
"2799" 9626 1
"2800" 9626 2
"2801" 9628 1
"2802" 9630 1
"2803" 9630 2
"2804" 9632 1
"2805" 9632 3
"2806" 9644 1
"2807" 9645 1
"2808" 9647 2
"2809" 9650 3
"2810" 9653 1
"2811" 9653 3
"2812" 9655 1
"2813" 9669 1
"2814" 9675 1
"2815" 9675 3
"2816" 9678 3
"2817" 9679 1
"2818" 9679 3
"2819" 9686 2
"2820" 9700 1
"2821" 9700 2
"2822" 9700 3
"2823" 9701 3
"2824" 9702 1
"2825" 9702 2
"2826" 9702 3
"2827" 9703 1
"2828" 9703 2
"2829" 9703 3
"2830" 9705 1
"2831" 9705 3
"2832" 9707 2
"2833" 9710 1
"2834" 9711 1
"2835" 9711 3
"2836" 9721 1
"2837" 9721 3
"2838" 9723 1
"2839" 9723 3
"2840" 9725 3
"2841" 9734 3
"2842" 9739 1
"2843" 9739 3
"2844" 9740 1
"2845" 9740 3
"2846" 9741 2
"2847" 9741 3
"2848" 9747 3
"2849" 9769 1
"2850" 9769 3
"2851" 9775 1
"2852" 9775 3
"2853" 9781 1
"2854" 9792 3
"2855" 9837 1
"2856" 9837 3
"2857" 9844 1
"2858" 9844 3
"2859" 9858 1
"2860" 9858 3
"2861" 9876 3
"2862" 9881 1
"2863" 9881 3
"2864" 9882 3
"2865" 9887 1
"2866" 9887 2
"2867" 9887 3
"2868" 9902 1
"2869" 9902 3
"2870" 9935 3
"2871" 9960 1
"2872" 9962 1
"2873" 9962 3
"2874" 9964 2
"2875" 9978 1
"2876" 9979 1
"2877" 9979 3
"2878" 9982 1
"2879" 9982 3
"2880" 10000 1
"2881" 10000 2
"2882" 10000 3
"2883" 10026 1
"2884" 10032 1
"2885" 10032 3
"2886" 10047 3
"2887" 10086 1
"2888" 10086 3
"2889" 10103 1
"2890" 10129 2
"2891" 10194 1
"2892" 10194 3
"2893" 10196 1
"2894" 10196 3
"2895" 10239 2
"2896" 10270 1
"2897" 10270 3
"2898" 10311 1
"2899" 10311 3
"2900" 10334 1
"2901" 10408 1
"2902" 10408 3
"2903" 10471 1
"2904" 10537 1
"2905" 10545 2
"2906" 10545 3
"2907" 10559 2
"2908" 10565 3
"2909" 10572 1
"2910" 10572 3
"2911" 10588 1
"2912" 10588 3
"2913" 10589 3
"2914" 10599 1
"2915" 10641 1
"2916" 10641 3
"2917" 10702 1
"2918" 10730 2
"2919" 10786 3
"2920" 10798 2
"2921" 10802 3
"2922" 10803 3
"2923" 10805 1
